id,type,subtype
84f0d611-c60f-4cd4-801e-ce8d1b734217,orcs,morannonOrcs
84efc76f-f139-4a7d-8de9-3c7eb051642f,mountain,
84eb58c1-f551-4dc9-a31a-4e86023609f4,character,dwarf
84e8caad-1a7f-43e9-aa33-7cb8efbc156e,orcs,morannonOrcs
84e84429-6df4-4864-97ee-7ccee9a6e2f1,house,human
84e22c20-dff6-4dd3-980a-f7fa2be04cc6,castle,human
84dd3a6f-b902-4651-90c2-675f6ee563bb,mountain,
84db8731-a207-4dc1-bb00-f211aa4c00f7,character,human
84d8d74c-6a86-4608-b1f8-faeb7366ba68,castle,elf
84d653ae-0ec6-4165-980d-e3d162045875,character,elf
84c88319-1b14-4322-afa5-682e95b5f68a,character,hobbit
84c5da67-d402-4bc1-a871-1fc33a1449b3,house,hobbit
84beac6a-8995-455e-8783-ac010c3a0661,mountain,
84a9c5f5-844a-4105-b65c-5f82cbf0c45b,orcs,blackUruks
84a96516-0f56-4cf9-a0b7-d6aa0b3e54b8,spear,elf
84a23db2-7771-4dc3-92b6-2b59168ec20b,rock,
849d4406-1d94-4a78-b95d-2aa2b36fde0a,rock,
849925c4-99f4-4eb7-8186-2379e56e92cd,mountain,
8497a5f3-2098-46a3-893d-c84dbc540298,orcs,blackUruks
8491c6c0-25db-4125-b3b7-6900bbc01955,castle,elf
8491b0e1-e7ad-4744-867a-c7f1299eb91a,rock,
848d441e-dbd0-4c47-a2cf-4877545dd782,mountain,
8489bd77-a7d7-46ef-8001-1305725b26d1,mountain,
847f7326-1ab5-4ef3-897d-9e8a526f6726,orcs,mordorOrcs
847ef5ff-2b64-4a53-a6db-45fa06a12383,character,human
847beae1-dd9d-4e6b-81c3-dd6393467119,house,elf
8479aa96-fdb8-48fe-ac1b-86b57183ce80,mountain,
846b47be-0646-47ce-8622-31c1cc715aba,orcs,blackUruks
8463326b-9db4-4740-a91b-98d8339fc509,orcs,blackUruks
845ae8ae-9da1-4e47-bf29-96efec45f797,rock,
844d536c-66db-4460-9e8a-c00fa5a1d4ab,mountain,
843e7868-ec53-4033-9469-bf18a9f9ef6f,mountain,
843a591c-7ea5-469c-b8b1-a081e524e695,house,dwarf
843948ab-14b8-4293-a4fa-fb3928d742b6,orcs,morannonOrcs
84209045-96a6-4f67-8d6d-d0ec1bdb06f2,castle,elf
841ff815-1d6d-4f50-94d0-13a5617abbc9,character,dwarf
841a8495-e733-4cb3-a8eb-0cef168bfc73,rock,
841736ca-d1d4-4670-93ee-a64ab42b218b,character,elf
8414787d-e728-4e3a-8723-372fbbbbdbc7,house,hobbit
84047563-b520-4f7d-96eb-0e0691e7a4c0,house,hobbit
83f45d95-b6fc-4276-8602-5a2cb7002c8d,character,dwarf
83f4183f-d1f6-4767-a729-c3d522c868ad,orcs,urukHai
83f3ee0b-bae4-40cf-a5be-534805aa3a3a,ring,uniqueRing
83f0b3ad-742c-49b0-9c67-c3a83fac04f3,rock,
83f0a5ee-8188-4927-a407-f200e3a63023,rock,
83e92e76-754f-45d6-b0b7-851c96b8b8cb,rock,
83e6415e-37dc-4c38-939e-115a2ebb0b7f,mountain,
83d80325-4836-4976-b978-bf19d27b9e7f,orcs,mordorOrcs
83d44b2b-0117-45c3-bbfb-3ad0df7b84e6,rock,
83d40608-5d05-4cbf-95e2-8f96e3049be4,mountain,
83d2f1f9-48e3-472a-84be-3f1019498671,mountain,
83bfd9c7-7269-423d-bb44-bd8f731db98d,character,hobbit
83bf8048-2d4d-4f01-aa3d-a60bf7da2b3b,rock,
83bed1eb-8ccc-48cf-820b-ba6829c9fd4d,character,elf
83bda0a5-e3dc-4532-92c7-bcb142a2c5e0,character,human
83af40e1-262e-419d-b2a1-ea3521ad09a4,character,human
83aecea0-02ad-4eb8-8d38-9cc4066840e7,ring,uniqueRing
83a9d7c1-b732-4708-b912-5565d5f4f1cd,rock,
83a4df0a-ffb7-495c-a4bb-605b198018a6,house,elf
839fbd3e-8a9e-4e3e-b42f-921beec1d7dd,character,elf
83843187-b722-43b3-80a1-a0a05f3f5890,house,hobbit
8383aace-d707-40d9-a2ad-43b4da10a31d,rock,
83833d08-bb37-48bb-851d-5255e880ae26,castle,human
8382c2eb-b4f6-49f0-9d23-1695041fceaf,mountain,
83815cfd-38c1-41f1-a53d-2e97c63cab66,mountain,
83792149-62b2-4554-99ac-2969100bbffb,rock,
8376773b-ae31-4ae2-b863-be157261b862,orcs,morannonOrcs
83748d28-27ab-4787-9112-676b90316b0b,character,elf
837398e8-1fa7-4e9e-ae9f-aa171acdb906,rock,
836d8d1d-70d3-4d9b-85b7-1367bcc0e8d5,character,hobbit
8365508c-9858-451e-9e86-75510441af56,orcs,morannonOrcs
836223f3-b612-4955-ae36-33ed01c7faf6,mountain,
8359f319-9f8b-4cd9-90ab-af4106a6b889,orcs,urukHai
8355b765-5c94-4365-bea9-aaac82d456f1,character,dwarf
83513922-5e95-46b5-b11b-212c34597ab2,orcs,mordorOrcs
834d219a-af77-4c1c-bace-0a0e5189e065,character,human
8346344c-cff0-411b-a4d9-79bc4f201956,character,elf
8338f8b9-6de7-4bb0-9c94-3ba831a50990,rock,
832d2f03-c5fd-43fb-8e58-ff46bcd42168,house,human
83192f61-bf91-4568-b9a1-4a487451c50a,rock,
831835e3-7ea7-4832-b3ac-c6c080677e2e,rock,
8311ec66-6132-45c9-8bfb-758ac1465b11,house,dwarf
830fcdcd-3c64-4b4c-9ce4-1b8be306a3cd,rock,
8303ce83-26d8-49c5-b83b-590509c9b132,character,hobbit
82fb40d2-e503-4ce8-86ff-96ae0da26b6c,mountain,
82fafd9c-4daa-46d7-b3ad-9b42693e266e,ring,goldRing
82f8f359-94e1-4560-9230-37b532b80009,orcs,blackUruks
82f6a391-a2ce-4aa9-a837-bf3b062084b8,orcs,blackUruks
82f65b47-5e47-4f0b-b39b-7bb4373f652e,orcs,morannonOrcs
82e0a705-cd23-476b-a3f5-a67b705b6d98,orcs,mordorOrcs
82db1970-ef54-4d5a-8404-eb68690563e3,orcs,morannonOrcs
82d3ad63-fdf3-4b30-9c2f-c723de4aa1b3,character,hobbit
82ceb475-8c05-4294-8eac-316d1f073487,character,dwarf
82bf9b4f-cd2a-4b74-8c24-b4ec5ebac9a9,rock,
82bdc155-e982-4890-ab59-2d551e2e0aae,character,hobbit
82bc1944-e574-45ca-b8a4-7d32a2fb174e,character,human
82ba9cdc-5c26-471f-918e-13f0942b2d66,orcs,blackUruks
82ba8fbc-aa0f-4030-a28c-f8cc9ad0a2c3,rock,
82b79e72-6001-422b-a669-fed05a673a9e,mountain,
82b563fe-7780-470b-951c-0801926f0391,rock,
82b18fad-0361-4918-9d8b-3e358d5b14fe,farm,dwarf
82a60817-463a-4be9-b529-45c7f7a917c1,house,hobbit
82a0d61d-0737-4e94-8121-0e0d0c055a8a,castle,dwarf
829f6ecc-76fd-4ecc-bde6-377dde091d7f,orcs,blackUruks
829da223-f634-4ba0-9d07-ac332ab39320,farm,dwarf
8296cbe2-e830-4a8e-93f5-d12f13570f0c,mountain,
8288646c-7593-4d81-84bd-a415bcac28f7,orcs,urukHai
82874b67-0048-4562-8e59-24c6e7d37602,character,elf
8286ed55-128d-42e6-acb4-b2fd16791950,mountain,
827f62af-6796-42e3-bd63-c1357d0e0148,character,human
8279be8b-ab5a-4548-a92e-75cab46120d1,mountain,
827303cd-64ae-4200-9999-ef7f895a22da,orcs,urukHai
8271d4e0-364a-433b-a827-2e79f68b0a3c,orcs,urukHai
82509a2c-1bc4-4ebc-8466-cb0ded7e6855,orcs,mordorOrcs
824acc1f-555c-405b-9d03-4f86cf48f8e4,farm,dwarf
8246e9eb-0d64-4455-b3a8-6cc127bacae1,character,hobbit
82458d38-3614-4731-9359-8a82a0ced394,orcs,morannonOrcs
8242d75f-77b9-4f89-9515-3bc49f41ee0e,mountain,
82404022-ffab-44da-85d6-d6c641d301e3,orcs,urukHai
823b26d0-2bda-44ce-b519-a8c79745fa4a,character,hobbit
822ee380-cef3-40c5-9ade-c2304a724082,orcs,morannonOrcs
822df9a2-9e07-4174-a33d-350257aa15bf,character,human
8229b1e6-e9cf-4aec-b099-db08e04c3a26,mountain,
8227f225-0888-42bd-b8e2-f1fc84554b3b,farm,dwarf
822458b9-c84a-435f-bf82-7afe94ad9308,castle,dwarf
821e19c4-54c2-4d3c-be21-e99e34f50b0e,character,human
821a260f-406e-444b-ae8c-a940428ed993,rock,
821793b2-3ca4-4959-85fa-c7c7e431d2a4,sword,human
82169d7a-ab88-44aa-9409-a13497a60171,ring,uniqueRing
8211ba56-8942-4346-bc75-6ebcd2f0779d,rock,
81fe3e71-c42b-4e7a-8312-0987699a8d2c,character,dwarf
81f50ce5-f343-451a-82ba-73254cb10003,orcs,mordorOrcs
81f3493b-547d-4575-ac07-049a8f3fb05b,character,dwarf
81ee2691-9013-45be-94f4-ed1ee2b3cb1f,mountain,
81e6dfdf-aeaa-43df-8263-4e455518196f,orcs,urukHai
81d9a112-516e-4182-8361-41ef239b8867,orcs,morannonOrcs
81d7a88f-e033-4140-a03c-58a33554eff3,mountain,
81d67984-e36f-4fe2-89de-a5dd44d70ded,castle,dwarf
81d50791-d8b1-4180-9983-79c53d3e48bd,character,human
81cc5659-4c89-4cc2-b4e4-5584ceddc27e,castle,human
81c717e4-5d24-4c4b-9d90-7326f67cf703,sword,hobbit
81bbda1f-7b8e-4ea9-9985-5a6776191fe3,character,elf
81b594a3-2d56-48a3-81e3-e6749b4a1963,mountain,
81b42e4b-a350-46d5-a0c6-98a9bd6c7f1f,shield,hobbit
81a4df05-b415-4b13-a6b8-9a9545eca7f6,house,human
81a114e7-6761-4297-937d-fb327f4823ae,mountain,
818f7f4d-3452-4243-88ac-f3d84992d163,character,human
818f381b-e0ec-4bc1-8dd7-f761863b735c,orcs,blackUruks
818ed439-5dd4-4b6c-b214-4120f8e699d5,orcs,morannonOrcs
817dd4a1-66d7-4c73-8a1f-7e19756f858e,character,elf
817a3b4e-16f9-48f8-8eeb-227c470226fd,orcs,mordorOrcs
81724d90-364f-41b1-93cf-8e2e2e3b6351,orcs,mordorOrcs
816ff716-156e-44cd-85b4-1a047fc8855d,mountain,
816bb4c6-ae2f-4695-ab50-21dcaf72298f,orcs,urukHai
816b8af2-f782-4e5a-a50c-52b7bf08dcdc,mountain,
81674e8a-dfb1-4c4e-9d08-8b924f0db88b,castle,dwarf
816273bd-9cd4-4291-88b3-0a2c65310618,orcs,blackUruks
815c73c5-71af-45e0-86e7-06b7d4e7c03e,ring,goldRing
81369693-d257-4d38-8356-013525dafb77,ring,whiteGold
8133d7e7-cf27-4cb1-90d4-b9e1fc822e51,mountain,
8131c2d9-4d52-40c7-b232-9047d31f08bc,farm,hobbit
813089b4-6878-4b16-9b95-568c236b8017,character,dwarf
812efa4a-5325-46bd-add3-e24473a79080,rock,
81208600-2ad7-4e40-a5f8-47591f0cd71c,castle,dwarf
811d5c70-a28e-4f11-b736-f6a8a656d7e3,orcs,blackUruks
811b30ab-cdd6-42e0-a052-4dfd132f313f,orcs,urukHai
810fa7b0-4218-4e25-a2c1-cc4b26d5635d,mountain,
810d1aa7-a9b4-4ab0-bb20-3047ca45103d,orcs,blackUruks
810c7fa4-0a48-4f3d-b23a-e4cf38589546,character,human
81005f62-679d-4ff1-8a51-d7bc5fb347b4,castle,human
80f844e0-73df-4959-9736-dcaa35b8e370,farm,dwarf
80ea312b-fd18-48c3-bbb7-16eadae1b748,orcs,blackUruks
80ea2016-6c2d-49ed-b645-32abab0d1eab,orcs,urukHai
80e939a4-daab-4996-bd88-4f6207478d20,rock,
80e4b325-53cb-4855-ae68-2d2804ed4a0e,rock,
80e1b39f-e0ce-40ee-bc4d-1512de5f7bdd,orcs,urukHai
80daa103-6b05-4065-82d6-36f0536ad1e7,orcs,morannonOrcs
80d06f77-f3cd-41f3-99c9-465a7c2ed6fa,house,hobbit
80c090d4-b28d-42a7-8322-87b5e5a224d7,spear,dwarf
80bde179-6315-464d-a087-469acfefa333,character,elf
80bd4498-6ffe-4801-8efd-c567bf5b8772,rock,
80b4d56a-ac05-4757-9fdb-ad7e99322091,rock,
80b3b604-ac1f-4412-8c91-d83c857429a9,mountain,
80b34dda-64db-496c-8a63-39bdc559c539,rock,
80b06b06-c20b-48c6-a660-2eb349e458d4,castle,hobbit
80aef5f6-9a46-46a1-9727-ecc8888f0e56,mountain,
80ad144e-169d-4aed-aaad-bead3066b8ad,character,dwarf
80a076cf-8a60-421f-b49b-fae8173c23a3,orcs,urukHai
809fbeea-9d15-462d-850c-5a9902427e79,orcs,urukHai
80914ff1-b140-4e6a-b596-34a870328305,farm,dwarf
808e3614-039c-4b7a-999a-e3d973b92998,character,hobbit
808a5f56-699d-4c6d-8e80-198def6280c9,character,dwarf
807ef02b-65a1-4ece-b791-6fc3307c2786,character,dwarf
807d390e-4df6-4024-83e8-a650adde3b0b,orcs,morannonOrcs
80797828-deb7-4492-b90d-c27c4d554ed2,rock,
80770030-2b35-4609-9a58-247dd155ded9,character,dwarf
806e176e-57c8-4258-8b6b-a66c738f29c4,farm,elf
806daf7d-9ae6-48fa-9135-179e6c668527,castle,hobbit
806bdd2b-30f5-4d8b-8e1e-992a22abe558,rock,
806213de-d1b4-401d-a659-6cba8c9bc609,orcs,urukHai
805d6e5b-5ff9-495c-95f3-ddab1f7f8d83,orcs,blackUruks
805c1544-a2e9-4330-a538-b70710d852cb,house,elf
805a05fe-083d-4a5b-9ad2-6e9eddb74281,orcs,morannonOrcs
805911d6-cdff-431e-8401-43b40d1355d1,character,hobbit
8050364b-7e1c-4d51-88f0-d8908c25aac0,orcs,blackUruks
8049792f-962d-42e4-9c21-79b2d5a02c19,mountain,
8018036c-1556-43e2-a99c-a02dad2e4ec7,orcs,urukHai
800beb2a-cac1-48d6-852a-6cc059c16b73,rock,
80064729-6be3-4d09-a06f-1a8085894b6d,mountain,
80042bf6-953d-45a8-80bb-c999ed07b45c,orcs,blackUruks
8000fd74-bb03-46e3-8b0a-960288117c27,orcs,mordorOrcs
800073c9-7582-48b0-8062-9cc4cecc0ea9,rock,
7ff1c007-5614-4f1b-a1ed-282663ba1669,mountain,
7fea1124-8f11-4d63-8d39-aefcd8ad9bd7,orcs,blackUruks
7fe28c3e-78b0-4ae6-b7dd-f3ea95cc526b,rock,
7fe0ce8c-4449-456e-b307-1f91b2cf1602,rock,
7fe0ae71-4000-4366-b4eb-a3dcbcfdb19a,character,hobbit
7fdbe1a1-0088-483e-93d9-023fc916ba55,mountain,
7fdbc960-f8de-4260-a6f5-f015063e8ce6,mountain,
7fd25afc-74de-4ecc-b64c-d0f2d75303bf,mountain,
7fd24c0c-afd1-48d5-a011-7eb1edc52c2a,mountain,
7fbe609e-64f3-4973-9402-6ce42ed77ccd,mountain,
7fb5bdb7-5e61-4146-b16e-37ef03aef894,mountain,
7fb006c6-e201-45ed-90b8-5cb2c55bd2ae,mountain,
7fad3a1a-ab69-4ea4-a453-630be171361d,orcs,mordorOrcs
7fa8531b-0502-4e1e-b0b7-4143268e4c89,character,human
7f9af061-8573-4490-8efb-5d5ec4fc1a77,orcs,blackUruks
7f9a8b27-4109-49eb-85fa-7cd7d4f1229d,mountain,
7f992aff-b43c-4d0e-861a-d459576e90b8,mountain,
7f8e5721-ab0d-4cbc-b362-499c68759ab8,mountain,
7f816a3f-1624-42c2-8abd-fa0b7533a45f,orcs,mordorOrcs
7f796e0a-d7af-43b5-b47e-d711c31e0b96,character,dwarf
7f67dd07-a26c-4566-b3f0-5d7b841488fe,character,human
7f64dc2c-8496-461a-9e15-fbe2c77ff3b2,ring,goldRing
7f626968-62c7-418d-8d1b-e32caf7d0e23,sword,hobbit
7f5da050-f2ad-4b27-a06d-6336f16249f3,mountain,
7f4ae734-e948-4a38-9341-24defe856451,orcs,urukHai
7f41dd33-550a-49f6-be4c-a6232d6c5636,character,human
7f35ad2f-b493-4d7a-a5dd-c5d2c7e666ad,rock,
7f344d90-19c4-426a-bdf0-464d68d0d592,mountain,
7f2ed5b0-160e-4312-846d-fbb1809ed700,orcs,urukHai
7f1b42d2-0365-4864-ab14-63333753decb,character,elf
7f152794-e51b-4b9f-8792-0af0e930012b,rock,
7f14be1f-3e19-420c-883a-15fade4bff10,orcs,urukHai
7f0ca1f0-7279-49b1-a319-57473bc1deeb,orcs,blackUruks
7f0b5585-ca0d-4877-9620-80f7af24bf00,orcs,urukHai
7f00add9-18f2-4147-a2e0-89e618af4da1,character,elf
7f00aaf9-d985-4cc6-a5d9-0388720706d6,orcs,blackUruks
7ef6649a-df8c-4137-bc9c-1bd09b7cd4a8,character,dwarf
7ef0de46-3450-42d2-8500-db741d0eacb9,spear,elf
7eee55c7-718f-49e7-81df-8bbf97f89bf7,shield,human
7ee8261d-2cdd-4250-9222-a53bf7198ba5,orcs,blackUruks
7edf11f8-88a3-45f1-a8e3-09a4bd604b6b,mountain,
7edeb431-2764-4887-9475-c63a09fbe940,orcs,blackUruks
7ede3c50-3331-4ae5-abfe-2f15e43cb08d,rock,
7edc89b1-00b8-4f86-beee-4eea117688c5,character,human
7edc77f1-6fab-4ebe-8be8-8687afac463b,orcs,urukHai
7edb9499-02c6-4ac8-a251-08a43d4d7b51,character,human
7ed85510-f114-421e-9ee8-ce86a791fec5,character,human
7ed33968-7176-4a0e-ba8d-53f267699ce0,orcs,urukHai
7eb8d281-0e93-4f15-9017-b32e4ae9d920,ring,goldRing
7ea7fca4-250e-49d8-8b2f-93905a80e61a,mountain,
7ea39237-9a61-4f44-8433-c8b8d8128280,rock,
7e9a599f-bead-4bbc-9feb-31223391812e,orcs,mordorOrcs
7e939d7c-cd97-4220-b6d3-caecaa15bba6,orcs,urukHai
7e8c67be-69e0-4b89-986b-6d5b8dcb948b,character,hobbit
7e8b0df3-5565-47f0-9eaf-c265cc291f46,rock,
7e778267-b0df-47ec-8da0-d673f40d959b,orcs,blackUruks
7e60cb93-3ced-4f43-8577-80c5b9e4e989,rock,
7e580aa4-0586-4ea4-92bb-81d1f421a0bb,character,dwarf
7e5636d1-67b2-4bb4-9756-3652c9d89988,rock,
7e43fc8b-6531-4da6-bfc8-55aa6da2ef7f,house,elf
7e3ed462-f5e7-40b9-88cf-85b98ed7988a,house,elf
7e31f836-8729-4cca-a80c-cbd67807bbeb,orcs,blackUruks
7e31c6ea-8f08-4c2e-a8fd-8e87e91a1f31,character,dwarf
7e2f8d23-944d-4658-8b74-3867082c20f6,spear,dwarf
7e2ef4a5-e39a-44c6-a2d0-ca9d890540a5,farm,human
7e22e83b-465c-47b5-880e-59bf740b5073,orcs,blackUruks
7e22bdff-2f64-488e-849b-aaad1ea647b5,mountain,
7e177859-77de-403e-bd78-ed09c3bc4f4c,orcs,blackUruks
7e163325-0445-46de-acae-35c0de73e75e,orcs,morannonOrcs
7e10f7ef-f6fd-4032-bc89-11e3be03750c,character,elf
7e0d7edd-02e5-42ba-8b52-22364a1cfced,orcs,morannonOrcs
7df3289f-b8a1-4c54-b6ed-9795195cd565,character,human
7de57a47-ad20-4ed0-92f0-288fe38112c9,mountain,
7dd4539a-74b3-4563-8065-945acf4a738c,rock,
7dd3f827-fd9d-4032-8986-34409852c430,character,hobbit
7dc7b172-fc15-492f-9ecb-533a9331777a,helmet,elf
7dc4399a-9487-434b-b7a1-ec7d71a7a747,orcs,morannonOrcs
7dc205b6-8487-4d79-8c01-6494787c0eba,character,hobbit
7dc0561c-a44d-4344-93d2-101a64480b2d,rock,
7db57aa1-600c-4de9-8cf4-b5dd5f5ed706,rock,
7db29524-df8e-4a84-8135-b0f53b348748,orcs,morannonOrcs
7db0d9b8-92aa-47a1-ae10-46b2dd2e8954,character,hobbit
7daf0b2f-4a79-414b-a5e2-770ee4628370,rock,
7da587f2-f419-4d4f-b604-3d1336bc31c2,character,hobbit
7da37882-1e5d-4520-b5a9-a28daf95a236,character,elf
7d990fae-edf6-4128-b550-3d2a608976f9,house,human
7d8fcaf7-5a52-487a-bf22-44a3df7924ab,mountain,
7d82b96a-eebd-448d-82d7-27bf450f9968,farm,human
7d7715d1-81f7-4c61-8e7f-104cb35aa720,rock,
7d767b56-dc3b-4c1b-a6a4-5f97211e67ff,farm,elf
7d710c63-a2f7-4f8d-ab23-e5dd8e22b675,rock,
7d6ae24b-4d0f-4382-b119-983c14259ad3,mountain,
7d696dc1-a437-41b6-ba27-c37300440a98,farm,dwarf
7d4d24dd-0bcc-4d52-ad6f-f5d986051867,house,human
7d4a678f-cb23-45b9-8862-a7d51082a518,castle,dwarf
7d383fdc-2677-4fa0-9a8b-078f8c65e7b5,orcs,morannonOrcs
7d37b435-8766-4916-b31f-ff58840aa4f8,house,hobbit
7d2843e9-66e3-43e2-af0d-d5c256958484,orcs,mordorOrcs
7d265bd0-12fb-4c5a-b715-27dcac7f1d70,character,elf
7d25fd8f-b4c4-4bb5-b865-bc8635cb8d36,orcs,mordorOrcs
7d2033b8-cfcc-4c90-8441-9db6135251e8,rock,
7d151046-f3e7-4c2c-ad78-44005b58a509,mountain,
7d12ddb0-a0a5-4bc3-a097-6c3bb13dd584,rock,
7d0ce7b5-3de4-49ed-991d-91bf676bf630,orcs,mordorOrcs
7d087d28-73a3-4b48-8682-0a078456c9d8,character,hobbit
7cfe468e-2763-431a-9a68-d8481842520c,orcs,blackUruks
7cfc9ecf-ec1b-438f-93f8-1201d9cedf34,house,elf
7cf32490-63dd-45d7-9b1d-2d5fc4dc9146,character,dwarf
7cf2effa-43d4-4ea2-a188-afe974b05c44,orcs,morannonOrcs
7ceb7943-d050-4040-9ece-c7be574f1ae5,mountain,
7ce3f365-1109-4aa4-b1fc-bb51055f216c,character,human
7ce14c19-782a-4745-8d39-45e0d81fe8da,rock,
7ce0fe76-7105-4093-9748-44a935c96a72,rock,
7cd32a83-91aa-4d6f-8d7e-a57339599148,character,elf
7cd00a66-d1f4-4016-8143-180ea38b45ec,rock,
7ccf0d91-6eec-420a-b42d-ab81ecf6171e,mountain,
7ccd3f31-08ad-4435-8585-50edcfd71bcb,rock,
7cc2550c-cba9-4760-8281-763e894a6759,rock,
7cbf8dc3-793d-4957-bbd5-812e52697396,mountain,
7cab8899-b6a7-49ba-95ce-d2a118c3a07e,orcs,urukHai
7ca59183-a127-4a7b-ad43-151340b6f7e0,mountain,
7c9e5f09-df58-4043-a862-e61af9c64807,character,hobbit
7c9e2bce-b469-484d-b7a3-327ab9999b5c,mountain,
7c9c39ee-3a2b-4a72-8969-68ae67836a35,orcs,mordorOrcs
7c9afc2d-8573-4935-b6aa-d7248fc589b6,orcs,blackUruks
7c9956cb-761f-428b-88bc-7ddc18fd808a,orcs,urukHai
7c9426da-75af-406c-81c3-7cf54a4c6e46,orcs,mordorOrcs
7c916e25-65e3-4fad-98ab-f3a5a4cf2b9c,character,elf
7c8f7be4-531f-4719-8091-11c1037d9d73,character,human
7c89aa4d-16bf-4229-b963-f2886a8fced4,mountain,
7c893e9c-d257-4098-80a7-c2c7dbd4a0aa,shield,human
7c85933a-61a7-4ce4-aa4d-9aea59b9fc1c,castle,dwarf
7c789e6a-951b-40d0-a95a-057b15ba357f,character,elf
7c745298-53fc-4137-9383-946a6bfecf4f,orcs,urukHai
7c69a2d4-7793-4f7c-8a9c-dbf37f2f82b9,mountain,
7c5c2caa-92fd-42be-b1fe-a73f815fcd78,ring,uniqueRing
7c547d17-5d93-4454-ad6f-4eff472c7a4f,shield,hobbit
7c3eeef6-fc2d-49dd-883a-0c60a2c1c5bd,orcs,blackUruks
7c3d4d51-4016-43fa-9837-c78151e4b334,house,dwarf
7c399f50-30a4-4aa4-87ee-06e34de8b0d2,mountain,
7c34c0f7-8646-41ee-b04c-7a33715891b2,mountain,
7c34b268-43f9-42fb-957c-89c00c3b4114,mountain,
7c270068-c22d-44fc-88b2-75ca31ce606c,character,hobbit
7c26139d-e4ea-402c-8978-110bc85e9b05,mountain,
7c1f08a6-6d9c-4668-a6ef-bf3ac8b2c6f1,mountain,
7c1b8187-6ad9-409a-9d7c-819d036bc696,character,human
7c0c525b-2957-4df8-b046-6b15d904beee,character,dwarf
7c0bc923-1e82-4828-af4f-3740341c048b,castle,hobbit
7bf2e016-017a-4199-8168-8496be1c05ce,orcs,morannonOrcs
7bed3456-8a33-4cf3-a48f-1ae7efa9e514,orcs,mordorOrcs
7bde25a7-2fcd-4ed2-8eff-c2a4a4f73c24,orcs,morannonOrcs
7bcec1bf-297a-467e-8927-0b35202ae100,rock,
7bc4bea9-f615-4a71-a4c0-923476959e0e,orcs,blackUruks
7bc13d4f-926f-47c9-b599-990437a475ba,mountain,
7bb31669-9a74-4bd3-bacb-b5b70400cebc,orcs,morannonOrcs
7bb07baf-46cf-4410-8450-9f7209995e39,character,elf
7ba6c2a5-95d9-4e75-b50c-d2f5d18596f8,mountain,
7ba09e9a-935c-4f3d-af7e-b0fca7e9b6c6,character,elf
7ba07dc9-36df-4867-93cd-01790288224e,house,hobbit
7b9f0a13-80c9-4044-b1d7-1b3e6982aaa3,spear,human
7b9c8270-575c-418a-8504-5573c117e2a4,rock,
7b9aab34-f44e-4dba-a7ad-05513f2f3103,house,dwarf
7b986133-9576-4ffd-9e75-f73f12e4f43a,character,hobbit
7b96b7ed-abbb-4f2e-ac97-0d68f9fac644,character,elf
7b919642-6d9a-40f7-8e60-7fc493934889,rock,
7b8382bb-c807-4652-96ed-13c8fc3836df,orcs,urukHai
7b837f4e-9d9c-4400-954a-6f1b8f5707c7,rock,
7b805a25-ccd2-446f-b0c2-0f9261a030c3,orcs,mordorOrcs
7b7dfd8d-0bd0-4074-a16b-122fa3564246,orcs,blackUruks
7b7d5d96-46c8-4414-a186-4415f92da7aa,orcs,mordorOrcs
7b770ec6-5df5-401d-9a0b-33405039166a,mountain,
7b6dd4ff-767e-4c80-b78e-1c1e237fc6c2,castle,elf
7b6c9982-eead-4de7-bce1-6101420dafa1,orcs,urukHai
7b6651a8-2692-4263-847d-1b7d808992e0,orcs,blackUruks
7b65b2fa-f097-4070-be37-dfe1d29337e5,rock,
7b5c0f21-6db9-4069-920b-1046acb64400,mountain,
7b54fc89-a78c-46bf-91d1-44b3b4b21c0d,rock,
7b5445fe-ec01-4cc2-a26a-caa0de426365,orcs,blackUruks
7b49e27a-f270-40dd-b2a1-086bd879fb3f,mountain,
7b452646-79e0-4bab-be31-ef117472c1a9,character,elf
7b3b346d-873d-477a-a408-f336dae67cbb,rock,
7b395501-61e0-424e-a8ad-94f485cce6a2,mountain,
7b3826a4-b6a4-440e-9140-c7e4d586030e,farm,hobbit
7b3136c8-fae3-49d3-99a8-27bbd4d1a641,rock,
7b245be9-b106-41be-b95c-133c0fe775be,character,human
7b1d9693-0a0d-466f-b52f-24dead8b4742,character,dwarf
7b1936f9-a73b-4c98-acca-67a5f6eb3b1f,house,hobbit
7b0f3da3-9a94-4e84-a60a-2159ab49200d,orcs,blackUruks
7b07909d-df3a-4f87-ae82-62bb98b3621e,orcs,morannonOrcs
7b0167e3-9684-43a3-9143-e02fc489326d,orcs,mordorOrcs
7af1b5c3-21c8-4937-b80e-c0606d9a8510,rock,
7aef897c-c7b1-472b-b421-6b2a10efc662,rock,
7ae1225a-2895-40b7-bf45-49d8ab3551d0,mountain,
7ad4a548-1216-4f8a-bb84-a1f4503c3921,character,elf
7ad0cd90-bf7a-4f1f-b1d1-f9146331f272,orcs,mordorOrcs
7ac8ad5b-1eec-4ad5-b100-4e18185ddd37,ring,whiteGold
7ac18de2-df45-46ba-80c9-74c652e0507c,rock,
7abf16fa-9b25-480c-a39a-ff6c0a989415,orcs,urukHai
7ab4ea76-0313-4d5b-a172-154583efb97d,orcs,mordorOrcs
7ab2cd28-a873-4ef6-a161-cc85cd69b775,orcs,blackUruks
7ab154e6-63cf-474c-8894-f1d8c20619db,helmet,hobbit
